Pixel,mm,Value (Cnt)
2399,-12.764,2815.000
2400,-12.754,2811.000
2401,-12.744,2782.000
2402,-12.734,2851.000
2403,-12.724,2785.000
2404,-12.714,2773.000
2405,-12.703,2764.000
2406,-12.693,2749.000
2407,-12.683,2742.000
2408,-12.673,2846.000
2409,-12.663,2690.000
2410,-12.653,2631.000
2411,-12.643,2749.000
2412,-12.633,2713.000
2413,-12.623,2731.000
2414,-12.613,2713.000
2415,-12.603,2716.000
2416,-12.593,2813.000
2417,-12.583,2935.000
2418,-12.573,2784.000
2419,-12.563,2782.000
2420,-12.553,2681.000
2421,-12.543,2823.000
2422,-12.533,2754.000
2423,-12.523,2825.000
2424,-12.513,2717.000
2425,-12.503,2762.000
2426,-12.492,2801.000
2427,-12.482,2824.000
2428,-12.472,2687.000
2429,-12.462,2774.000
2430,-12.452,2747.000
2431,-12.442,2697.000
2432,-12.432,2675.000
2433,-12.422,2609.000
2434,-12.412,2767.000
2435,-12.402,2790.000
2436,-12.392,2826.000
2437,-12.382,2859.000
2438,-12.372,2699.000
2439,-12.362,2744.000
2440,-12.352,2819.000
2441,-12.342,2710.000
2442,-12.332,2792.000
2443,-12.322,2839.000
2444,-12.312,2799.000
2445,-12.302,2789.000
2446,-12.292,2764.000
2447,-12.281,2766.000
2448,-12.271,2737.000
2449,-12.261,2812.000
2450,-12.251,2727.000
2451,-12.241,2798.000
2452,-12.231,2828.000
2453,-12.221,2890.000
2454,-12.211,2860.000
2455,-12.201,2785.000
2456,-12.192,2743.000
2457,-12.182,2841.000
2458,-12.171,2791.000
2459,-12.161,2843.000
2460,-12.151,2774.000
2461,-12.141,2770.000
2462,-12.131,2772.000
2463,-12.121,2769.000
2464,-12.111,2772.000
2465,-12.101,2774.000
2466,-12.091,2871.000
2467,-12.081,2713.000
2468,-12.070,2716.000
2469,-12.060,2724.000
2470,-12.050,2574.000
2471,-12.040,2663.000
2472,-12.030,2775.000
2473,-12.020,2801.000
2474,-12.010,2726.000
2475,-12.000,2769.000
2476,-11.991,2811.000
2477,-11.981,2750.000
2478,-11.971,2789.000
2479,-11.960,2777.000
2480,-11.950,2821.000
2481,-11.940,2795.000
2482,-11.930,2852.000
2483,-11.920,2670.000
2484,-11.910,2840.000
2485,-11.900,2722.000
2486,-11.890,2798.000
2487,-11.880,2751.000
2488,-11.870,2677.000
2489,-11.859,2746.000
2490,-11.849,2630.000
2491,-11.839,2814.000
2492,-11.829,2669.000
2493,-11.819,2717.000
2494,-11.809,2760.000
2495,-11.799,2631.000
2496,-11.790,2752.000
2497,-11.780,2809.000
2498,-11.770,2762.000
2499,-11.760,2712.000
2500,-11.749,2743.000
2501,-11.739,2757.000
2502,-11.729,2664.000
2503,-11.719,2781.000
2504,-11.709,2821.000
2505,-11.699,2770.000
2506,-11.689,2825.000
2507,-11.679,2689.000
2508,-11.669,2726.000
2509,-11.659,2759.000
2510,-11.649,2695.000
2511,-11.638,2677.000
2512,-11.628,2792.000
2513,-11.618,2745.000
2514,-11.608,2706.000
2515,-11.598,2729.000
2516,-11.589,2735.000
2517,-11.579,2754.000
2518,-11.569,2821.000
2519,-11.559,2778.000
2520,-11.549,2671.000
2521,-11.538,2891.000
2522,-11.528,2815.000
2523,-11.518,2726.000
2524,-11.508,2798.000
2525,-11.498,2743.000
2526,-11.488,2745.000
2527,-11.478,2740.000
2528,-11.468,2800.000
2529,-11.458,2759.000
2530,-11.448,2777.000
2531,-11.438,2794.000
2532,-11.427,2668.000
2533,-11.417,2752.000
2534,-11.407,2783.000
2535,-11.397,2678.000
2536,-11.388,2765.000
2537,-11.378,2768.000
2538,-11.368,2767.000
2539,-11.358,2774.000
2540,-11.348,2726.000
2541,-11.338,2665.000
2542,-11.328,2773.000
2543,-11.317,2812.000
2544,-11.307,2772.000
2545,-11.297,2820.000
2546,-11.287,2760.000
2547,-11.277,2792.000
2548,-11.267,2792.000
2549,-11.257,2772.000
2550,-11.247,2665.000
2551,-11.237,2734.000
2552,-11.227,2718.000
2553,-11.216,2797.000
2554,-11.206,2760.000
2555,-11.197,2731.000
2556,-11.187,2736.000
2557,-11.177,2840.000
2558,-11.167,2707.000
2559,-11.157,2774.000
2560,-11.147,2851.000
2561,-11.137,2817.000
2562,-11.127,2904.000
2563,-11.117,2808.000
2564,-11.106,2902.000
2565,-11.096,2888.000
2566,-11.086,2722.000
2567,-11.076,2798.000
2568,-11.066,2742.000
2569,-11.056,2729.000
2570,-11.046,2814.000
2571,-11.036,2732.000
2572,-11.026,2887.000
2573,-11.016,2737.000
2574,-11.005,2821.000
2575,-10.996,2758.000
2576,-10.986,2771.000
2577,-10.976,2747.000
2578,-10.966,2742.000
2579,-10.956,2765.000
2580,-10.946,2737.000
2581,-10.936,2806.000
2582,-10.926,2787.000
2583,-10.916,2791.000
2584,-10.906,2806.000
2585,-10.895,2671.000
2586,-10.885,2753.000
2587,-10.875,2844.000
2588,-10.865,2776.000
2589,-10.855,2822.000
2590,-10.845,2748.000
2591,-10.835,2865.000
2592,-10.825,2990.000
2593,-10.815,2783.000
2594,-10.805,2814.000
2595,-10.795,2795.000
2596,-10.785,2844.000
2597,-10.775,2857.000
2598,-10.765,2835.000
2599,-10.755,2656.000
2600,-10.745,2760.000
2601,-10.735,2800.000
2602,-10.725,2808.000
2603,-10.715,2789.000
2604,-10.705,2789.000
2605,-10.694,2852.000
2606,-10.684,2742.000
2607,-10.674,2763.000
2608,-10.664,2789.000
2609,-10.654,2883.000
2610,-10.644,2783.000
2611,-10.634,2755.000
2612,-10.624,2751.000
2613,-10.614,2747.000
2614,-10.604,2756.000
2615,-10.594,2743.000
2616,-10.584,2645.000
2617,-10.574,2810.000
2618,-10.564,2778.000
2619,-10.554,2735.000
2620,-10.544,2824.000
2621,-10.534,2762.000
2622,-10.524,2796.000
2623,-10.514,2794.000
2624,-10.504,2759.000
2625,-10.494,2668.000
2626,-10.483,2680.000
2627,-10.473,2609.000
2628,-10.463,2675.000
2629,-10.453,2744.000
2630,-10.443,2803.000
2631,-10.433,2858.000
2632,-10.423,2723.000
2633,-10.413,2901.000
2634,-10.403,2783.000
2635,-10.393,2778.000
2636,-10.384,2749.000
2637,-10.373,2817.000
2638,-10.363,2813.000
2639,-10.353,2772.000
2640,-10.343,2734.000
2641,-10.333,2782.000
2642,-10.323,2671.000
2643,-10.313,2797.000
2644,-10.303,2765.000
2645,-10.293,2664.000
2646,-10.283,2701.000
2647,-10.273,2730.000
2648,-10.262,2878.000
2649,-10.252,2739.000
2650,-10.242,2787.000
2651,-10.232,2815.000
2652,-10.222,2860.000
2653,-10.212,2738.000
2654,-10.202,2846.000
2655,-10.192,2755.000
2656,-10.183,2722.000
2657,-10.173,2885.000
2658,-10.162,2667.000
2659,-10.152,2713.000
2660,-10.142,2727.000
2661,-10.132,2772.000
2662,-10.122,2719.000
2663,-10.112,2701.000
2664,-10.102,2793.000
2665,-10.092,2764.000
2666,-10.082,2740.000
2667,-10.072,2680.000
2668,-10.062,2793.000
2669,-10.051,2768.000
2670,-10.041,2801.000
2671,-10.031,2717.000
2672,-10.021,2717.000
2673,-10.011,2630.000
2674,-10.001,2821.000
2675,-9.991,2782.000
2676,-9.982,2836.000
2677,-9.972,2807.000
2678,-9.962,2684.000
2679,-9.951,2728.000
2680,-9.941,2712.000
2681,-9.931,2741.000
2682,-9.921,2796.000
2683,-9.911,2738.000
2684,-9.901,2810.000
2685,-9.891,2830.000
2686,-9.881,2787.000
2687,-9.871,2707.000
2688,-9.861,2857.000
2689,-9.851,2783.000
2690,-9.840,2763.000
2691,-9.830,2797.000
2692,-9.820,2869.000
2693,-9.810,2861.000
2694,-9.800,2852.000
2695,-9.790,2761.000
2696,-9.781,2834.000
2697,-9.771,2786.000
2698,-9.761,2759.000
2699,-9.751,2779.000
2700,-9.741,2778.000
2701,-9.730,2758.000
2702,-9.720,2768.000
2703,-9.710,2758.000
2704,-9.700,2817.000
2705,-9.690,2745.000
2706,-9.680,2844.000
2707,-9.670,2635.000
2708,-9.660,2698.000
2709,-9.650,2685.000
2710,-9.640,2699.000
2711,-9.629,2754.000
2712,-9.619,2749.000
2713,-9.609,2722.000
2714,-9.599,2818.000
2715,-9.589,2778.000
2716,-9.580,2761.000
2717,-9.570,2681.000
2718,-9.560,2763.000
2719,-9.550,2785.000
2720,-9.540,2789.000
2721,-9.530,2736.000
2722,-9.519,2700.000
2723,-9.509,2686.000
2724,-9.499,2728.000
2725,-9.489,2718.000
2726,-9.479,2774.000
2727,-9.469,2803.000
2728,-9.459,2764.000
2729,-9.449,2751.000
2730,-9.439,2620.000
2731,-9.429,2651.000
2732,-9.419,2755.000
2733,-9.408,2901.000
2734,-9.398,2767.000
2735,-9.388,2753.000
2736,-9.379,2692.000
2737,-9.369,2809.000
2738,-9.359,2813.000
2739,-9.349,2842.000
2740,-9.339,2762.000
2741,-9.329,2670.000
2742,-9.319,2670.000
2743,-9.308,2753.000
2744,-9.298,2789.000
2745,-9.288,2660.000
2746,-9.278,2652.000
2747,-9.268,2652.000
2748,-9.258,2703.000
2749,-9.248,2651.000
2750,-9.238,2784.000
2751,-9.228,2701.000
2752,-9.218,2723.000
2753,-9.208,2646.000
2754,-9.197,2787.000
2755,-9.187,2838.000
2756,-9.178,2705.000
2757,-9.168,2727.000
2758,-9.158,2659.000
2759,-9.148,2829.000
2760,-9.138,2820.000
2761,-9.128,2842.000
2762,-9.118,2807.000
2763,-9.108,2831.000
2764,-9.097,2791.000
2765,-9.087,2706.000
2766,-9.077,2780.000
2767,-9.067,2801.000
2768,-9.057,2683.000
2769,-9.047,2721.000
2770,-9.037,2807.000
2771,-9.027,2783.000
2772,-9.017,2729.000
2773,-9.007,2756.000
2774,-8.997,2759.000
2775,-8.987,2753.000
2776,-8.977,2732.000
2777,-8.967,2696.000
2778,-8.957,2867.000
2779,-8.947,2746.000
2780,-8.937,2793.000
2781,-8.927,2759.000
2782,-8.917,2850.000
2783,-8.907,2793.000
2784,-8.897,2757.000
2785,-8.887,2826.000
2786,-8.876,2874.000
2787,-8.866,2903.000
2788,-8.856,2801.000
2789,-8.846,2719.000
2790,-8.836,2799.000
2791,-8.826,2795.000
2792,-8.816,2741.000
2793,-8.806,2665.000
2794,-8.796,2688.000
2795,-8.786,2746.000
2796,-8.776,2795.000
2797,-8.766,2836.000
2798,-8.756,2820.000
2799,-8.746,2850.000
2800,-8.736,2861.000
2801,-8.726,2794.000
2802,-8.716,2796.000
2803,-8.706,2698.000
2804,-8.696,2794.000
2805,-8.686,2906.000
2806,-8.676,2805.000
2807,-8.665,2790.000
2808,-8.655,2744.000
2809,-8.645,2784.000
2810,-8.635,2701.000
2811,-8.625,2713.000
2812,-8.615,2585.000
2813,-8.605,2730.000
2814,-8.595,2768.000
2815,-8.585,2734.000
2816,-8.576,2747.000
2817,-8.565,2634.000
2818,-8.555,2788.000
2819,-8.545,2824.000
2820,-8.535,2776.000
2821,-8.525,2767.000
2822,-8.515,2721.000
2823,-8.505,2892.000
2824,-8.495,2790.000
2825,-8.485,2828.000
2826,-8.475,2818.000
2827,-8.464,2677.000
2828,-8.454,2702.000
2829,-8.444,2796.000
2830,-8.434,2736.000
2831,-8.424,2702.000
2832,-8.414,2693.000
2833,-8.404,2727.000
2834,-8.394,2754.000
2835,-8.384,2866.000
2836,-8.375,2657.000
2837,-8.365,2744.000
2838,-8.354,2735.000
2839,-8.344,2802.000
2840,-8.334,2744.000
2841,-8.324,2828.000
2842,-8.314,2790.000
2843,-8.304,2810.000
2844,-8.294,2729.000
2845,-8.284,2752.000
2846,-8.274,2743.000
2847,-8.264,2731.000
2848,-8.253,2729.000
2849,-8.243,2707.000
2850,-8.233,2717.000
2851,-8.223,2770.000
2852,-8.213,2755.000
2853,-8.203,2731.000
2854,-8.193,2702.000
2855,-8.183,2763.000
2856,-8.174,2677.000
2857,-8.164,2739.000
2858,-8.154,2607.000
2859,-8.143,2737.000
2860,-8.133,2784.000
2861,-8.123,2819.000
2862,-8.113,2750.000
2863,-8.103,2819.000
2864,-8.093,2776.000
2865,-8.083,2791.000
2866,-8.073,2904.000
2867,-8.063,2794.000
2868,-8.053,2788.000
2869,-8.042,2741.000
2870,-8.032,2774.000
2871,-8.022,2786.000
2872,-8.012,2720.000
2873,-8.002,2690.000
2874,-7.992,2692.000
2875,-7.982,2697.000
2876,-7.973,2769.000
2877,-7.963,2657.000
2878,-7.953,2784.000
2879,-7.943,2760.000
2880,-7.932,2737.000
2881,-7.922,2760.000
2882,-7.912,2714.000
2883,-7.902,2785.000
2884,-7.892,2744.000
2885,-7.882,2831.000
2886,-7.872,2766.000
2887,-7.862,2862.000
2888,-7.852,2853.000
2889,-7.842,2872.000
2890,-7.832,2794.000
2891,-7.821,2719.000
2892,-7.811,2757.000
2893,-7.801,2699.000
2894,-7.791,2676.000
2895,-7.781,2656.000
2896,-7.772,2673.000
2897,-7.762,2692.000
2898,-7.752,2605.000
2899,-7.742,2680.000
2900,-7.732,2748.000
2901,-7.721,2755.000
2902,-7.711,2884.000
2903,-7.701,2870.000
2904,-7.691,2844.000
2905,-7.681,2863.000
2906,-7.671,2824.000
2907,-7.661,2739.000
2908,-7.651,2734.000
2909,-7.641,2842.000
2910,-7.631,2783.000
2911,-7.621,2855.000
2912,-7.610,2664.000
2913,-7.600,2757.000
2914,-7.590,2693.000
2915,-7.580,2776.000
2916,-7.571,2672.000
2917,-7.561,2706.000
2918,-7.551,2792.000
2919,-7.541,2698.000
2920,-7.531,2651.000
2921,-7.521,2676.000
2922,-7.511,2633.000
2923,-7.500,2794.000
2924,-7.490,2743.000
2925,-7.480,2728.000
2926,-7.470,2796.000
2927,-7.460,2727.000
2928,-7.450,2669.000
2929,-7.440,2656.000
2930,-7.430,2773.000
2931,-7.420,2727.000
2932,-7.410,2722.000
2933,-7.399,2722.000
2934,-7.389,2768.000
2935,-7.379,2677.000
2936,-7.370,2697.000
2937,-7.360,2768.000
2938,-7.350,2744.000
2939,-7.340,2725.000
2940,-7.330,2861.000
2941,-7.320,2778.000
2942,-7.310,2742.000
2943,-7.300,2706.000
2944,-7.289,2795.000
2945,-7.279,2775.000
2946,-7.269,2830.000
2947,-7.259,2615.000
2948,-7.249,2748.000
2949,-7.239,2760.000
2950,-7.229,2672.000
2951,-7.219,2702.000
2952,-7.209,2838.000
2953,-7.199,2769.000
2954,-7.188,2725.000
2955,-7.178,2717.000
2956,-7.169,2641.000
2957,-7.159,2644.000
2958,-7.149,2795.000
2959,-7.139,2673.000
2960,-7.129,2785.000
2961,-7.119,2768.000
2962,-7.109,2740.000
2963,-7.099,2660.000
2964,-7.089,2717.000
2965,-7.078,2884.000
2966,-7.068,2748.000
2967,-7.058,2735.000
2968,-7.048,2774.000
2969,-7.038,2770.000
2970,-7.028,2723.000
2971,-7.018,2831.000
2972,-7.008,2760.000
2973,-6.998,2745.000
2974,-6.988,2870.000
2975,-6.978,2739.000
2976,-6.968,2715.000
2977,-6.958,2771.000
2978,-6.948,2823.000
2979,-6.938,2745.000
2980,-6.928,2773.000
2981,-6.918,2851.000
2982,-6.908,2768.000
2983,-6.898,2731.000
2984,-6.888,2739.000
2985,-6.878,2692.000
2986,-6.867,2788.000
2987,-6.857,2747.000
2988,-6.847,2748.000
2989,-6.837,2812.000
2990,-6.827,2798.000
2991,-6.817,2797.000
2992,-6.807,2783.000
2993,-6.797,2706.000
2994,-6.787,2679.000
2995,-6.777,2688.000
2996,-6.767,2670.000
2997,-6.757,2711.000
2998,-6.747,2798.000
2999,-6.737,2835.000
3000,-6.727,2756.000
3001,-6.717,2751.000
3002,-6.707,2741.000
3003,-6.697,2772.000
3004,-6.687,2653.000
3005,-6.677,2722.000
3006,-6.667,2752.000
3007,-6.656,2656.000
3008,-6.646,2791.000
3009,-6.636,2782.000
3010,-6.626,2889.000
3011,-6.616,2752.000
3012,-6.606,2843.000
3013,-6.596,2854.000
3014,-6.586,2727.000
3015,-6.576,2746.000
3016,-6.566,2761.000
3017,-6.557,2818.000
3018,-6.546,2726.000
3019,-6.536,2718.000
3020,-6.526,2681.000
3021,-6.516,2836.000
3022,-6.506,2780.000
3023,-6.496,2733.000
3024,-6.486,2787.000
3025,-6.476,2699.000
3026,-6.466,2803.000
3027,-6.456,2878.000
3028,-6.446,2787.000
3029,-6.435,2771.000
3030,-6.425,2717.000
3031,-6.415,2746.000
3032,-6.405,2787.000
3033,-6.395,2931.000
3034,-6.385,2821.000
3035,-6.375,2842.000
3036,-6.366,2708.000
3037,-6.356,2811.000
3038,-6.346,2752.000
3039,-6.335,2744.000
3040,-6.325,2787.000
3041,-6.315,2628.000
3042,-6.305,2770.000
3043,-6.295,2698.000
3044,-6.285,2773.000
3045,-6.275,2753.000
3046,-6.265,2776.000
3047,-6.255,2745.000
3048,-6.245,2748.000
3049,-6.234,2754.000
3050,-6.224,2676.000
3051,-6.214,2700.000
3052,-6.204,2790.000
3053,-6.194,2670.000
3054,-6.184,2763.000
3055,-6.174,2757.000
3056,-6.165,2701.000
3057,-6.155,2733.000
3058,-6.145,2755.000
3059,-6.134,2744.000
3060,-6.124,2765.000
3061,-6.114,2843.000
3062,-6.104,2852.000
3063,-6.094,2707.000
3064,-6.084,2766.000
3065,-6.074,2718.000
3066,-6.064,2774.000
3067,-6.054,2755.000
3068,-6.044,2762.000
3069,-6.034,2729.000
3070,-6.023,2846.000
3071,-6.013,2825.000
3072,-6.003,2806.000
3073,-5.993,2711.000
3074,-5.983,2735.000
3075,-5.973,2727.000
3076,-5.964,2876.000
3077,-5.954,2771.000
3078,-5.944,2866.000
3079,-5.934,2850.000
3080,-5.924,2912.000
3081,-5.913,2688.000
3082,-5.903,2799.000
3083,-5.893,2700.000
3084,-5.883,2622.000
3085,-5.873,2692.000
3086,-5.863,2707.000
3087,-5.853,2786.000
3088,-5.843,2819.000
3089,-5.833,2738.000
3090,-5.823,2752.000
3091,-5.812,2778.000
3092,-5.802,2753.000
3093,-5.792,2701.000
3094,-5.782,2785.000
3095,-5.772,2766.000
3096,-5.763,2852.000
3097,-5.753,2752.000
3098,-5.743,2744.000
3099,-5.733,2723.000
3100,-5.723,2673.000
3101,-5.713,2780.000
3102,-5.702,2870.000
3103,-5.692,2789.000
3104,-5.682,2716.000
3105,-5.672,2753.000
3106,-5.662,2724.000
3107,-5.652,2703.000
3108,-5.642,2732.000
3109,-5.632,2676.000
3110,-5.622,2781.000
3111,-5.612,2697.000
3112,-5.601,2763.000
3113,-5.591,2703.000
3114,-5.581,2655.000
3115,-5.571,2721.000
3116,-5.562,2793.000
3117,-5.552,2745.000
3118,-5.542,2808.000
3119,-5.532,2676.000
3120,-5.522,2807.000
3121,-5.512,2727.000
3122,-5.502,2759.000
3123,-5.491,2702.000
3124,-5.481,2593.000
3125,-5.471,2681.000
3126,-5.461,2693.000
3127,-5.451,2814.000
3128,-5.441,2691.000
3129,-5.431,2727.000
3130,-5.421,2710.000
3131,-5.411,2695.000
3132,-5.401,2659.000
3133,-5.391,2611.000
3134,-5.380,2805.000
3135,-5.370,2785.000
3136,-5.361,2822.000
3137,-5.351,2757.000
3138,-5.341,2755.000
3139,-5.331,2724.000
3140,-5.321,2695.000
3141,-5.311,2745.000
3142,-5.301,2718.000
3143,-5.291,2762.000
3144,-5.280,2785.000
3145,-5.270,2800.000
3146,-5.260,2799.000
3147,-5.250,2750.000
3148,-5.240,2801.000
3149,-5.230,2642.000
3150,-5.220,2744.000
3151,-5.210,2668.000
3152,-5.200,2624.000
3153,-5.190,2749.000
3154,-5.180,2665.000
3155,-5.169,2799.000
3156,-5.160,2703.000
3157,-5.150,2717.000
3158,-5.140,2724.000
3159,-5.130,2781.000
3160,-5.120,2629.000
3161,-5.110,2701.000
3162,-5.100,2780.000
3163,-5.090,2780.000
3164,-5.080,2675.000
3165,-5.070,2764.000
3166,-5.059,2623.000
3167,-5.049,2680.000
3168,-5.039,2784.000
3169,-5.029,2729.000
3170,-5.019,2731.000
3171,-5.009,2723.000
3172,-4.999,2701.000
3173,-4.989,2828.000
3174,-4.979,2734.000
3175,-4.969,2729.000
3176,-4.959,2746.000
3177,-4.949,2805.000
3178,-4.939,2781.000
3179,-4.929,2839.000
3180,-4.919,2772.000
3181,-4.909,2727.000
3182,-4.899,2775.000
3183,-4.889,2748.000
3184,-4.879,2787.000
3185,-4.869,2769.000
3186,-4.859,2785.000
3187,-4.848,2707.000
3188,-4.838,2727.000
3189,-4.828,2796.000
3190,-4.818,2787.000
3191,-4.808,2648.000
3192,-4.798,2723.000
3193,-4.788,2750.000
3194,-4.778,2803.000
3195,-4.768,2657.000
3196,-4.758,2714.000
3197,-4.748,2700.000
3198,-4.738,2614.000
3199,-4.728,2760.000
3200,-4.718,2723.000
3201,-4.708,2676.000
3202,-4.698,2770.000
3203,-4.688,2775.000
3204,-4.678,2761.000
3205,-4.668,2788.000
3206,-4.658,2743.000
3207,-4.648,2764.000
3208,-4.637,2670.000
3209,-4.627,2742.000
3210,-4.617,2692.000
3211,-4.607,2686.000
3212,-4.597,2707.000
3213,-4.587,2803.000
3214,-4.577,2821.000
3215,-4.567,2733.000
3216,-4.557,2731.000
3217,-4.548,2650.000
3218,-4.538,2710.000
3219,-4.527,2796.000
3220,-4.517,2731.000
3221,-4.507,2674.000
3222,-4.497,2726.000
3223,-4.487,2693.000
3224,-4.477,2733.000
3225,-4.467,2747.000
3226,-4.457,2682.000
3227,-4.447,2783.000
3228,-4.437,2806.000
3229,-4.426,2717.000
3230,-4.416,2725.000
3231,-4.406,2652.000
3232,-4.396,2744.000
3233,-4.386,2682.000
3234,-4.376,2715.000
3235,-4.366,2715.000
3236,-4.356,2640.000
3237,-4.347,2750.000
3238,-4.337,2777.000
3239,-4.327,2675.000
3240,-4.316,2793.000
3241,-4.306,2767.000
3242,-4.296,2745.000
3243,-4.286,2721.000
3244,-4.276,2787.000
3245,-4.266,2686.000
3246,-4.256,2649.000
3247,-4.246,2766.000
3248,-4.236,2735.000
3249,-4.226,2664.000
3250,-4.215,2739.000
3251,-4.205,2640.000
3252,-4.195,2755.000
3253,-4.185,2702.000
3254,-4.175,2692.000
3255,-4.165,2752.000
3256,-4.156,2754.000
3257,-4.146,2734.000
3258,-4.136,2603.000
3259,-4.126,2670.000
3260,-4.116,2709.000
3261,-4.105,2795.000
3262,-4.095,2696.000
3263,-4.085,2819.000
3264,-4.075,2770.000
3265,-4.065,2814.000
3266,-4.055,2767.000
3267,-4.045,2722.000
3268,-4.035,2698.000
3269,-4.025,2661.000
3270,-4.015,2820.000
3271,-4.004,2618.000
3272,-3.994,2697.000
3273,-3.984,2682.000
3274,-3.974,2834.000
3275,-3.964,2670.000
3276,-3.955,2625.000
3277,-3.945,2739.000
3278,-3.935,2714.000
3279,-3.925,2605.000
3280,-3.915,2740.000
3281,-3.904,2740.000
3282,-3.894,2766.000
3283,-3.884,2855.000
3284,-3.874,2806.000
3285,-3.864,2732.000
3286,-3.854,2731.000
3287,-3.844,2770.000
3288,-3.834,2741.000
3289,-3.824,2727.000
3290,-3.814,2822.000
3291,-3.804,2801.000
3292,-3.793,2667.000
3293,-3.783,2779.000
3294,-3.773,2788.000
3295,-3.763,2705.000
3296,-3.754,2675.000
3297,-3.744,2729.000
3298,-3.734,2789.000
3299,-3.724,2687.000
3300,-3.714,2751.000
3301,-3.704,2729.000
3302,-3.693,2796.000
3303,-3.683,2760.000
3304,-3.673,2664.000
3305,-3.663,2731.000
3306,-3.653,2764.000
3307,-3.643,2721.000
3308,-3.633,2713.000
3309,-3.623,2740.000
3310,-3.613,2874.000
3311,-3.603,2850.000
3312,-3.593,2836.000
3313,-3.582,2714.000
3314,-3.572,2713.000
3315,-3.562,2757.000
3316,-3.553,2748.000
3317,-3.543,2735.000
3318,-3.533,2694.000
3319,-3.523,2672.000
3320,-3.513,2655.000
3321,-3.503,2692.000
3322,-3.493,2615.000
3323,-3.483,2642.000
3324,-3.472,2880.000
3325,-3.462,2765.000
3326,-3.452,2792.000
3327,-3.442,2798.000
3328,-3.432,2667.000
3329,-3.422,2787.000
3330,-3.412,2777.000
3331,-3.402,2777.000
3332,-3.392,2744.000
3333,-3.382,2707.000
3334,-3.371,2697.000
3335,-3.361,2760.000
3336,-3.352,2721.000
3337,-3.342,2809.000
3338,-3.332,2647.000
3339,-3.322,2703.000
3340,-3.312,2614.000
3341,-3.302,2681.000
3342,-3.292,2803.000
3343,-3.282,2841.000
3344,-3.272,2771.000
3345,-3.261,2772.000
3346,-3.251,2709.000
3347,-3.241,2703.000
3348,-3.231,2738.000
3349,-3.221,2714.000
3350,-3.211,2712.000
3351,-3.201,2695.000
3352,-3.191,2726.000
3353,-3.181,2817.000
3354,-3.171,2773.000
3355,-3.161,2702.000
3356,-3.151,2742.000
3357,-3.141,2692.000
3358,-3.131,2723.000
3359,-3.121,2724.000
3360,-3.111,2705.000
3361,-3.101,2708.000
3362,-3.091,2751.000
3363,-3.081,2814.000
3364,-3.071,2754.000
3365,-3.061,2656.000
3366,-3.050,2772.000
3367,-3.040,2695.000
3368,-3.030,2754.000
3369,-3.020,2755.000
3370,-3.010,2784.000
3371,-3.000,2714.000
3372,-2.990,2822.000
3373,-2.980,2824.000
3374,-2.970,2851.000
3375,-2.960,2851.000
3376,-2.950,2828.000
3377,-2.940,2760.000
3378,-2.930,2762.000
3379,-2.920,2749.000
3380,-2.910,2683.000
3381,-2.900,2795.000
3382,-2.890,2698.000
3383,-2.880,2677.000
3384,-2.870,2727.000
3385,-2.860,2823.000
3386,-2.850,2697.000
3387,-2.839,2766.000
3388,-2.829,2712.000
3389,-2.819,2820.000
3390,-2.809,2765.000
3391,-2.799,2850.000
3392,-2.789,2795.000
3393,-2.779,2628.000
3394,-2.769,2686.000
3395,-2.759,2852.000
3396,-2.749,2755.000
3397,-2.740,2864.000
3398,-2.729,2688.000
3399,-2.719,2694.000
3400,-2.709,2879.000
3401,-2.699,2727.000
3402,-2.689,2734.000
3403,-2.679,2781.000
3404,-2.669,2696.000
3405,-2.659,2759.000
3406,-2.649,2651.000
3407,-2.639,2717.000
3408,-2.629,2729.000
3409,-2.618,2630.000
3410,-2.608,2713.000
3411,-2.598,2768.000
3412,-2.588,2699.000
3413,-2.578,2741.000
3414,-2.568,2714.000
3415,-2.558,2678.000
3416,-2.548,2743.000
3417,-2.539,2711.000
3418,-2.529,2722.000
3419,-2.518,2699.000
3420,-2.508,2683.000
3421,-2.498,2656.000
3422,-2.488,2593.000
3423,-2.478,2749.000
3424,-2.468,2744.000
3425,-2.458,2652.000
3426,-2.448,2669.000
3427,-2.438,2704.000
3428,-2.428,2687.000
3429,-2.418,2686.000
3430,-2.407,2739.000
3431,-2.397,2665.000
3432,-2.387,2692.000
3433,-2.377,2746.000
3434,-2.367,2802.000
3435,-2.357,2704.000
3436,-2.347,2774.000
3437,-2.338,2826.000
3438,-2.328,2762.000
3439,-2.318,2717.000
3440,-2.307,2645.000
3441,-2.297,2656.000
3442,-2.287,2708.000
3443,-2.277,2658.000
3444,-2.267,2709.000
3445,-2.257,2687.000
3446,-2.247,2789.000
3447,-2.237,2780.000
3448,-2.227,2746.000
3449,-2.217,2713.000
3450,-2.207,2684.000
3451,-2.196,2753.000
3452,-2.186,2773.000
3453,-2.176,2797.000
3454,-2.166,2779.000
3455,-2.156,2691.000
3456,-2.146,2659.000
3457,-2.137,2638.000
3458,-2.127,2751.000
3459,-2.117,2664.000
3460,-2.107,2640.000
3461,-2.097,2751.000
3462,-2.086,2693.000
3463,-2.076,2731.000
3464,-2.066,2649.000
3465,-2.056,2698.000
3466,-2.046,2724.000
3467,-2.036,2815.000
3468,-2.026,2653.000
3469,-2.016,2630.000
3470,-2.006,2677.000
3471,-1.996,2631.000
3472,-1.985,2744.000
3473,-1.975,2735.000
